Title,Video ID,Channel,Published At,URL,Description,Video Length,Views,Likes,Comments
How Big Pharma Keeps You Sick for Profit (10) | Dr. Eric Berg Exposes the Truth,pZH58r4k-4o,HEALTHWITH julius,2025-03-25T07:39:17Z,https://www.youtube.com/watch?v=pZH58r4k-4o,"Is Big Pharma really invested in your health—or just in their profits? In this eye-opening video, Dr. Eric Berg breaks down how the ...",90,44,6,1
Do YOU trust your Doctor ? #covid #pharmacy #joerogan #medicine,CEbrd760LwU,lartist,2025-03-24T17:30:25Z,https://www.youtube.com/watch?v=CEbrd760LwU,Shocking Revolving Door of FDA and Big Pharma Exposed! #bigpharma #fda #covid #2293.,37,2,1,0
How Big Pharma Keeps You Sick for Profit (9) | Dr. Eric Berg Exposes the Truth,RtkOovr4ZT4,HEALTHWITH julius,2025-03-24T05:46:26Z,https://www.youtube.com/watch?v=RtkOovr4ZT4,"Is Big Pharma really invested in your health—or just in their profits? In this eye-opening video, Dr. Eric Berg breaks down how the ...",90,52,5,1
How Big Pharma Keeps You Sick for Profit (8) | Dr. Eric Berg Exposes the Truth,7rrESSR5tic,HEALTHWITH julius,2025-03-23T18:17:48Z,https://www.youtube.com/watch?v=7rrESSR5tic,"Is Big Pharma really invested in your health—or just in their profits? In this eye-opening video, Dr. Eric Berg breaks down how the ...",90,52,6,0
Doctors' Secret to Longevity:  Big Pharma Exposed! #longevity #controversyvideo #healthtips,lEdwdo9z-Ns,Old Sport Theory,2025-03-23T15:00:56Z,https://www.youtube.com/watch?v=lEdwdo9z-Ns,"The real secrets to longevity? Big Pharma won't tell you. ❌ Instead of pills, the longest-living people rely on fasting, heat therapy, ...",57,2,0,0
💥 Creatine + Ashwagandha: The Banned Stack Big Pharma Hates (Lab-Certified!) 💊 #NaturalSteroids,c4OiaV3jyEA,Muscle Theory,2025-03-23T02:20:25Z,https://www.youtube.com/watch?v=c4OiaV3jyEA,Big Pharma wants this buried. Lab-certified creatine + ashwagandha = 2X gains + zero stress. Why? ✓ Muscle-building (creatine) ...,51,20,0,0
Sick People are BIG Business,caEkaATZ_Hw,Brighter Living,2025-03-22T21:31:16Z,https://www.youtube.com/watch?v=caEkaATZ_Hw,NEWSFLASH: The medical system doesn't profit off of healthy people. My meds used to cost $20000 a MONTH. Guess how ...,35,2,1,0
How Big Pharma Keeps You Sick for Profit (7) | Dr. Eric Berg Exposes the Truth,N9jwdjHKQSA,HEALTHWITH julius,2025-03-22T18:02:32Z,https://www.youtube.com/watch?v=N9jwdjHKQSA,"Is Big Pharma really invested in your health—or just in their profits? In this eye-opening video, Dr. Eric Berg breaks down how the ...",90,70,7,1
How Big Pharma Keeps You Sick for Profit (5) | Dr. Eric Berg Exposes the Truth,xoueWCXqaKE,HEALTHWITH julius,2025-03-20T07:26:25Z,https://www.youtube.com/watch?v=xoueWCXqaKE,"Is Big Pharma really invested in your health—or just in their profits? In this eye-opening video, Dr. Eric Berg breaks down how the ...",90,55,6,0
How Big Pharma Keeps You Sick for Profit (4) | Dr. Eric Berg Exposes the Truth,KVMoYK3B9k8,HEALTHWITH julius,2025-03-19T05:57:16Z,https://www.youtube.com/watch?v=KVMoYK3B9k8,"Is Big Pharma really invested in your health—or just in their profits? In this eye-opening video, Dr. Eric Berg breaks down how the ...",90,55,9,0
Exposing Corporate Greed: What They Don’t Want You to Know! Change through the Law.,HrbM6Iu6oTo,Rightful Legal ,2025-03-18T11:00:19Z,https://www.youtube.com/watch?v=HrbM6Iu6oTo,Exposing Corporate Greed: What They Don't Want You to Know! Corporations are prioritizing profits over people – but YOU have ...,154,566,3,0
How Big Pharma Keeps You Sick for Profit (3) | Dr. Eric Berg Exposes the Truth,ENpVhM4ikic,HEALTHWITH julius,2025-03-18T09:19:04Z,https://www.youtube.com/watch?v=ENpVhM4ikic,"Is Big Pharma really invested in your health—or just in their profits? In this eye-opening video, Dr. Eric Berg breaks down how the ...",90,51,11,0
Dark Secrets of Big Pharma's Influence,AfUcIq5cTCE,Dr. Jessie Virga,2025-03-18T00:04:31Z,https://www.youtube.com/watch?v=AfUcIq5cTCE,Dive into the hidden power dynamics that allow pharmaceutical companies to manipulate prescription regulations. Discover how ...,51,18,1,0
How Big Pharma Keeps You Sick for Profit (2) | Dr. Eric Berg Exposes the Truth,nd8vyg9Uhk0,HEALTHWITH julius,2025-03-17T04:18:06Z,https://www.youtube.com/watch?v=nd8vyg9Uhk0,"Is Big Pharma really invested in your health—or just in their profits? In this eye-opening video, Dr. Eric Berg breaks down how the ...",90,40,8,0
#bigpharmaexposed #foodismedicine #functionalmedicine #healingnaturally #healthsecrets #integrative,izWTw-0tjFc,Destiny’s Dose,2025-03-16T22:30:42Z,https://www.youtube.com/watch?v=izWTw-0tjFc,,80,11,0,0
EXPOSED: The Shocking Morning Secret Big Pharma Doesn't Want You to Know! #health #healing #pharma,qM3rdZLBzkY,BetterAlt USA,2025-03-16T22:20:39Z,https://www.youtube.com/watch?v=qM3rdZLBzkY,,48,29,10,2
How Big Pharma Keeps You Sick for Profit (1) | Dr. Eric Berg Exposes the Truth,1zKtvkI5pl8,HEALTHWITH julius,2025-03-16T16:26:06Z,https://www.youtube.com/watch?v=1zKtvkI5pl8,"Is Big Pharma really invested in your health—or just in their profits? In this eye-opening video, Dr. Eric Berg breaks down how the ...",90,166,23,1
Joe Rogan - Politician Lies Exposed Pharma Cash Scandal #short,QFgNgUwIQjs,The Unfiltered Truth,2025-03-15T16:00:29Z,https://www.youtube.com/watch?v=QFgNgUwIQjs,Joe Rogan exposes how politicians are pocketing Big Pharma cash while lying to the public—brace yourself for the truth bomb!,44,,,
A sick patient is a paying customer.  #HealthNotProfit #BigPharmaExposed #TakeControl,srsvf5bIA04,Insiders Health AI,2025-03-12T17:44:05Z,https://www.youtube.com/watch?v=srsvf5bIA04,,29,25,3,1
How Big Pharma Bought the News:Media Corruption EXPOSED,ZYUxInFzGvI,Ashley Rindsberg,2025-03-11T13:28:10Z,https://www.youtube.com/watch?v=ZYUxInFzGvI,"It's been 5 years since the pandemic, and we're starting to see how deep the media-business and big pharma connection really ...",78,30,1,0
RFK Jr. Exposes Big Pharma’s $3 TRILLION Scam!,um4HAgh04Jg,Daystar,2025-03-10T15:01:21Z,https://www.youtube.com/watch?v=um4HAgh04Jg,"RFK Jr. reveals how Big Pharma and the food industry work together to keep Americans sick for profit. A new bill, backed by ...",60,7516,661,46
